PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,TRUE,,,,
1,103507642,3385,Active,,,,44.04,IC50,=,44040,nM
2,103570603,119034,Active,,,,39.55,IC50,=,39550,nM
3,312356170,118712604,Unspecified,,,,61.63,IC50,=,61630,nM
4,312356171,118712605,Active,,,,23.58,IC50,=,23580,nM
5,312356172,118712606,Active,,,,31.94,IC50,=,31940,nM
6,312356173,118712607,Active,,,,24.41,IC50,=,24410,nM
7,312356174,118712608,Active,,,,12.8,IC50,=,12800,nM
8,312356175,118712609,Active,,,,24.84,IC50,=,24840,nM
9,312356176,118712610,Active,,,,31.18,IC50,=,31180,nM
10,312356177,118712611,Active,,,,21.78,IC50,=,21780,nM
11,312356178,118712612,Active,,,,30.16,IC50,=,30160,nM
12,312356179,118712613,Active,,,,18.44,IC50,=,18440,nM
13,312356180,118712614,Active,,,,23.05,IC50,=,23050,nM
14,312356181,118712615,Unspecified,,,,100,IC50,>,100000,nM
15,312356182,118712616,Active,,,,24.21,IC50,=,24210,nM
16,312356183,118712617,Active,,,,19.05,IC50,=,19050,nM
17,312356184,118712618,Active,,,,21.45,IC50,=,21450,nM
18,312356185,118712619,Active,,,,16.45,IC50,=,16450,nM
19,312356186,118712620,Active,,,,23.82,IC50,=,23820,nM
20,312356187,118712621,Active,,,,27.52,IC50,=,27520,nM
21,312356188,118712622,Active,,,,16.59,IC50,=,16590,nM
22,312356189,118712623,Active,,,,12.16,IC50,=,12160,nM
