PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,TRUE,,,,
1,103170100,2733526,Active,,,,8,GI50,=,8000,nM
2,123097261,31703,Active,,,,1.6,GI50,=,1600,nM
3,312373359,118723713,Active,,,,3.4,GI50,=,3400,nM
4,312373360,118723714,Active,,,,1,GI50,=,1000,nM
5,312373361,118723715,Active,,,,1.8,GI50,=,1800,nM
6,312373362,118723716,Active,,,,1.7,GI50,=,1700,nM
7,312373364,118723718,Active,,,,1,GI50,=,1000,nM
8,312373368,118723722,Active,,,,3.5,GI50,=,3500,nM
9,312373889,118724066,Active,,,,3.4,GI50,=,3400,nM
10,318385580,122187186,Active,,,,1.2,GI50,=,1200,nM
11,318385581,122187187,Active,,,,7.6,GI50,=,7600,nM
12,318385582,122187188,Active,,,,4.2,GI50,=,4200,nM
13,318385583,122187189,Active,,,,8.1,GI50,=,8100,nM
14,318385584,122187190,Active,,,,2.4,GI50,=,2400,nM
15,318385585,122187191,Active,,,,8.2,GI50,=,8200,nM
16,318385586,122187192,Active,,,,3.6,GI50,=,3600,nM
17,318385587,122187193,Active,,,,6.7,GI50,=,6700,nM
18,318385588,122187194,Active,,,,9.9,GI50,=,9900,nM
19,318385589,122187195,Unspecified,,,,52.7,GI50,=,52700,nM
20,318385590,122187196,Unspecified,,,,71.7,GI50,=,71700,nM
21,318385591,122187197,Active,,,,11.1,GI50,=,11100,nM
22,318385592,122187198,Active,,,,13.61,GI50,=,13610,nM
23,318385593,122187199,Active,,,,45.4,GI50,=,45400,nM
24,318385594,122187200,Active,,,,7.4,GI50,=,7400,nM
25,318385595,122187201,Active,,,,15.8,GI50,=,15800,nM
