PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,TRUE,,,,
1,123097261,31703,Active,,,,1.58,IC50,=,1580,nM
2,318393785,122193081,Active,,,,29,IC50,=,29000,nM
3,318393786,122193082,Unspecified,,,,100,IC50,>,100000,nM
4,318393787,122193083,Unspecified,,,,78.2,IC50,=,78200,nM
5,318393788,122193084,Unspecified,,,,100,IC50,>,100000,nM
6,318393789,122193085,Unspecified,,,,100,IC50,>,100000,nM
7,318393790,122193086,Unspecified,,,,74.2,IC50,=,74200,nM
8,318393791,122193087,Active,,,,27.54,IC50,=,27540,nM
9,318393792,122193088,Active,,,,21.1,IC50,=,21100,nM
10,318393793,122193089,Active,,,,4.16,IC50,=,4160,nM
11,318395566,122194578,Active,,,,12.88,IC50,=,12880,nM
12,318395567,122194579,Active,,,,5.12,IC50,=,5120,nM
13,318395568,122194580,Active,,,,9.77,IC50,=,9770,nM
14,318395569,122194581,Active,,,,12.58,IC50,=,12580,nM
15,318395570,122194582,Active,,,,19.05,IC50,=,19050,nM
16,318395571,122194583,Active,,,,4.791,IC50,=,4791,nM
17,318395572,122194584,Active,,,,17.7,IC50,=,17700,nM
18,318395573,122194585,Active,,,,24.14,IC50,=,24140,nM
19,318395574,122194586,Active,,,,32.44,IC50,=,32440,nM
20,318395575,122194587,Unspecified,,,,100,IC50,>,100000,nM
21,318395576,122194588,Active,,,,7.07,IC50,=,7070,nM
22,318395577,122194589,Active,,,,6.421,IC50,=,6421,nM
23,318395578,122194590,Active,,,,6.16,IC50,=,6160,nM
24,318395579,122194591,Active,,,,3.59,IC50,=,3590,nM
25,318395580,122194592,Active,,,,7.24,IC50,=,7240,nM
26,318395581,122194593,Unspecified,,,,98.47,IC50,=,98470,nM
27,318395582,122194594,Active,,,,5.49,IC50,=,5490,nM
28,318395583,122194595,Active,,,,26.08,IC50,=,26080,nM
29,318395584,122194596,Active,,,,6.556,IC50,=,6556,nM
30,318395585,122194597,Active,,,,5.88,IC50,=,5880,nM
31,318395586,122194598,Active,,,,4.56,IC50,=,4560,nM
32,318395587,122194599,Unspecified,,,,79.4,IC50,=,79400,nM
33,318395588,122194600,Active,,,,25,IC50,=,25000,nM
34,318395589,122194601,Active,,,,15.84,IC50,=,15840,nM
35,318395590,122194602,Active,,,,30.5,IC50,=,30500,nM
