PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,TRUE,,,,
1,103165167,2756,Unspecified,,,,22.75,IC50,>,22750,nM
2,103165643,5325,Active,,,,0.006,IC50,=,6,nM
3,103169732,2719,Active,,,,0.022,IC50,=,22,nM
4,103171935,774,Active,,,,0.66,IC50,=,660,nM
5,103173478,50287,Unspecified,,,,22.75,IC50,>,22750,nM
6,103188531,3634,Active,,,,3.024,IC50,=,3024,nM
7,103189241,3033637,Unspecified,,,,22.75,IC50,>,22750,nM
8,103210741,4046,Active,,,,0.0021,IC50,=,2.1,nM
9,103224052,2247,Active,,,,0.254,IC50,=,254,nM
10,103229487,13342,Active,,,,0.002,IC50,=,2,nM
11,103235689,5702160,Unspecified,,,,22.75,IC50,>,22750,nM
12,103243273,359323,Active,,,,0.042,IC50,=,42,nM
13,103247271,64927,Active,,,,0.03,IC50,=,30,nM
14,103269146,164435,Active,,,,14.7,IC50,=,14700,nM
15,103271997,65999,Active,,,,1.612,IC50,=,1612,nM
16,103281908,79729,Active,,,,4.5,IC50,=,4500,nM
17,103306445,2466,Active,,,,2.771,IC50,=,2771,nM
18,103338373,441336,Active,,,,1.514,IC50,=,1514,nM
19,103494075,14957,Active,,,,2.186,IC50,=,2186,nM
20,103516975,74989,Active,,,,0.00041,IC50,=,0.41,nM
21,103555929,4747,Active,,,,6.562,IC50,=,6562,nM
22,103599010,9820,Active,,,,0.107,IC50,=,107,nM
23,103601526,9410,Active,,,,0.373,IC50,=,373,nM
24,103639263,135565707,Active,,,,0.825,IC50,=,825,nM
25,103660425,90454,Active,,,,0.005,IC50,=,5,nM
26,103672266,6239,Active,,,,0.001,IC50,=,1,nM
27,103703716,452550,Active,,,,5e-05,IC50,=,0.05,nM
28,103709759,2846972,Active,,,,0.014,IC50,=,14,nM
29,103709837,2903301,Active,,,,4.3,IC50,=,4300,nM
30,103710269,2914547,Active,,,,0.011,IC50,=,11,nM
31,103711714,2846340,Active,,,,1.1,IC50,=,1100,nM
32,103712318,114771,Active,,,,0.143,IC50,=,143,nM
33,103713250,2903171,Active,,,,0.79,IC50,=,790,nM
34,103714212,2903111,Active,,,,0.014,IC50,=,14,nM
35,103714387,2903255,Active,,,,0.025,IC50,=,25,nM
36,103759736,32798,Active,,,,0.797,IC50,=,797,nM
37,123089293,73334,Active,,,,0.035,IC50,=,35,nM
38,123091459,5702295,Active,,,,0.217,IC50,=,217,nM
39,123091842,137630036,Active,,,,1.095,IC50,=,1095,nM
40,123093712,10236521,Active,,,,0.005,IC50,=,5,nM
41,123093976,21127119,Active,,,,0.001,IC50,=,1,nM
42,123094245,137630035,Active,,,,0.549,IC50,=,549,nM
43,123098320,11957564,Active,,,,0.004,IC50,=,4,nM
44,124957492,53317379,Active,,,,12,IC50,=,12000,nM
45,124957819,52933525,Active,,,,0.41,IC50,=,410,nM
46,124958256,52933524,Active,,,,0.13,IC50,=,130,nM
47,124958257,52933526,Active,,,,0.18,IC50,=,180,nM
48,124958258,52933529,Active,,,,0.33,IC50,=,330,nM
49,124958259,52933527,Active,,,,0.43,IC50,=,430,nM
50,124958260,135980484,Active,,,,15,IC50,=,15000,nM
51,124958261,2870785,Active,,,,5.4,IC50,=,5400,nM
52,124958262,53317761,Active,,,,12,IC50,=,12000,nM
53,124958263,53317762,Active,,,,0.8,IC50,=,800,nM
54,124958264,53317763,Unspecified,,,,22.75,IC50,>,22750,nM
55,124960786,24101046,Active,,,,1.3,IC50,=,1300,nM
56,124960866,52933523,Active,,,,0.11,IC50,=,110,nM
57,124960867,52933528,Active,,,,0.29,IC50,=,290,nM
58,124960868,52933281,Active,,,,0.68,IC50,=,680,nM
59,124960869,52933530,Active,,,,0.71,IC50,=,710,nM
60,124960870,52934003,Active,,,,0.49,IC50,=,490,nM
61,124960871,23763528,Active,,,,1.2,IC50,=,1200,nM
62,124960872,3040199,Active,,,,6,IC50,=,6000,nM
63,124963502,53320389,Active,,,,0.036,IC50,=,36,nM
64,124963503,52934002,Active,,,,0.89,IC50,=,890,nM
65,124963504,23741730,Active,,,,0.92,IC50,=,920,nM
66,124963505,2903181,Active,,,,0.0053,IC50,=,5.3,nM
67,124963506,2880627,Active,,,,0.78,IC50,=,780,nM
68,124963507,53320390,Active,,,,5.7,IC50,=,5700,nM
69,124963508,19895458,Active,,,,5.4,IC50,=,5400,nM
70,124963593,134778,Active,,,,18,IC50,=,18000,nM
71,124965994,52934004,Active,,,,0.52,IC50,=,520,nM
72,124966153,53321699,Active,,,,0.44,IC50,=,440,nM
73,124966154,53321700,Active,,,,7.3,IC50,=,7300,nM
74,124968818,18974811,Active,,,,1.144,IC50,=,1144,nM
75,124968893,784035,Active,,,,1.3,IC50,=,1300,nM
76,124971483,52933522,Active,,,,0.79,IC50,=,790,nM
77,124971484,135980482,Active,,,,1.5,IC50,=,1500,nM
78,124971485,53324380,Active,,,,3,IC50,=,3000,nM
79,124971491,2846415,Active,,,,0.49,IC50,=,490,nM
80,124971569,161104,Active,,,,4.875,IC50,=,4875,nM
81,124973272,53325241,Active,,,,18,IC50,=,18000,nM
82,124974032,52933280,Active,,,,0.27,IC50,=,270,nM
83,124974033,135980483,Active,,,,4.7,IC50,=,4700,nM
84,124974034,17159289,Active,,,,1.1,IC50,=,1100,nM
85,124974035,3792364,Active,,,,0.032,IC50,=,32,nM
86,124974107,784405,Active,,,,0.25,IC50,=,250,nM
87,124976655,52933283,Active,,,,0.42,IC50,=,420,nM
88,160670721,70682892,Active,,,,0.443,IC50,=,443,nM
89,160677133,5978,Active,,,,0.001,IC50,=,1,nM
90,160693239,47909,Unspecified,,,,22.75,IC50,>,22750,nM
91,163322661,6917864,Active,,,,0.0033,IC50,=,3.3,nM
92,174484575,10221470,Active,,,,0.0006,IC50,=,0.6,nM
93,242573027,16211610,Active,,,,0.28,IC50,=,280,nM
94,318464435,656862,Active,,,,0.056,IC50,=,56,nM
