PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,TRUE,,,,
1,160667760,70681521,Active,,,,0.752,IC50,=,752,nM
2,160667782,67616580,Active,,,,0.035,IC50,=,35,nM
3,160667783,70681537,Active,,,,0.654,IC50,=,654,nM
4,160667784,70681538,Active,,,,0.664,IC50,=,664,nM
5,160667785,70681539,Active,,,,0.381,IC50,=,381,nM
6,160667786,67889904,Active,,,,0.0084,IC50,=,8.4,nM
7,160667787,70681540,Active,,,,0.819,IC50,=,819,nM
8,160667788,67617276,Active,,,,0.407,IC50,=,407,nM
9,160667789,67617223,Active,,,,0.2,IC50,=,200,nM
10,160667813,70681558,Active,,,,0.719,IC50,=,719,nM
11,160673112,67617590,Active,,,,0.026,IC50,=,26,nM
12,160673113,67617805,Active,,,,0.024,IC50,=,24,nM
13,160673114,67617657,Active,,,,0.048,IC50,=,48,nM
14,160673115,70683648,Active,,,,0.01,IC50,=,10,nM
15,160673116,70683649,Active,,,,0.797,IC50,=,797,nM
16,160673117,67607402,Active,,,,0.027,IC50,=,27,nM
17,160673150,67616823,Active,,,,0.355,IC50,=,355,nM
18,160677181,9547801,Unspecified,,,,1,IC50,>,1000,nM
19,160678467,70685786,Unspecified,,,,1,IC50,>,1000,nM
20,160678468,56965335,Active,,,,0.083,IC50,=,83,nM
21,160678469,56965336,Active,,,,0.036,IC50,=,36,nM
22,160678470,67616088,Active,,,,0.034,IC50,=,34,nM
23,160678471,70685787,Active,,,,0.105,IC50,=,105,nM
24,160678472,67617339,Active,,,,0.073,IC50,=,73,nM
25,160678473,70685788,Active,,,,0.408,IC50,=,408,nM
26,160678474,67616256,Active,,,,0.069,IC50,=,69,nM
27,160678475,70685789,Active,,,,0.091,IC50,=,91,nM
28,160678476,67616724,Active,,,,0.022,IC50,=,22,nM
29,160683793,70687904,Unspecified,,,,1,IC50,>,1000,nM
30,160683810,70687914,Unspecified,,,,1,IC50,>,1000,nM
31,160683811,56965231,Active,,,,0.117,IC50,=,117,nM
32,160683812,70687915,Active,,,,0.212,IC50,=,212,nM
33,160683813,70687916,Active,,,,0.465,IC50,=,465,nM
34,160683814,67607446,Active,,,,0.272,IC50,=,272,nM
35,160683815,67617538,Active,,,,0.019,IC50,=,19,nM
36,160683816,70687917,Active,,,,0.027,IC50,=,27,nM
37,160683817,70687918,Unspecified,,,,1,IC50,>,1000,nM
38,160689151,70689931,Unspecified,,,,1,IC50,>,1000,nM
39,160689176,67616238,Active,,,,0.107,IC50,=,107,nM
40,160689177,70689949,Active,,,,0.008,IC50,=,8,nM
41,160689178,70689950,Active,,,,0.506,IC50,=,506,nM
42,160689179,67615780,Active,,,,0.039,IC50,=,39,nM
43,160689180,70689951,Unspecified,,,,1,IC50,>,1000,nM
44,160689181,70689952,Unspecified,,,,1,IC50,>,1000,nM
45,160689182,67608654,Active,,,,0.026,IC50,=,26,nM
46,160689183,67616627,Active,,,,0.035,IC50,=,35,nM
47,160694619,70692104,Active,,,,0.675,IC50,=,675,nM
48,160694620,11630056,Unspecified,,,,1,IC50,>,1000,nM
49,160694621,67616803,Active,,,,0.038,IC50,=,38,nM
50,160694622,67617933,Active,,,,0.03,IC50,=,30,nM
51,160694623,70692105,Active,,,,0.465,IC50,=,465,nM
52,160694624,70692106,Active,,,,0.139,IC50,=,139,nM
53,160694625,70692107,Active,,,,0.43,IC50,=,430,nM
54,160694626,70692108,Active,,,,0.443,IC50,=,443,nM
55,160694627,67607695,Active,,,,0.0396,IC50,=,39.6,nM
56,160694628,67616712,Active,,,,0.149,IC50,=,149,nM
57,160699980,70694150,Unspecified,,,,1,IC50,>,1000,nM
58,160699981,70694151,Active,,,,0.56,IC50,=,560,nM
59,160699982,67615985,Active,,,,0.07,IC50,=,70,nM
60,160699983,67609322,Active,,,,0.23,IC50,=,230,nM
61,160699984,67616948,Active,,,,0.016,IC50,=,16,nM
62,160699985,67617592,Active,,,,0.028,IC50,=,28,nM
63,160699986,70694152,Active,,,,0.06,IC50,=,60,nM
64,160705340,10266162,Active,,,,0.579,IC50,=,579,nM
65,160705341,70696276,Active,,,,0.513,IC50,=,513,nM
66,160705342,67616261,Active,,,,0.026,IC50,=,26,nM
67,160705343,70696277,Active,,,,0.036,IC50,=,36,nM
68,160705344,67615890,Active,,,,0.063,IC50,=,63,nM
69,160705345,70696278,Active,,,,0.175,IC50,=,175,nM
70,160705346,70696279,Active,,,,0.263,IC50,=,263,nM
