PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,TRUE,,,,
1,103168783,4122,Active,,,,8.9,IC50,=,8900,nM
2,103507642,3385,Active,,,,15.26,IC50,=,15260,nM
3,174522625,703492,Unspecified,,,,50,IC50,>,50000,nM
4,242189792,555820,Unspecified,,,,50,IC50,>,50000,nM
5,242212072,700989,Unspecified,,,,50,IC50,>,50000,nM
6,242375386,792340,Unspecified,,,,50,IC50,>,50000,nM
7,318388046,7996519,Unspecified,,,,50,IC50,>,50000,nM
8,318388047,122189069,Unspecified,,,,50,IC50,>,50000,nM
9,318388048,122189070,Unspecified,,,,50,IC50,>,50000,nM
10,318388049,122189071,Unspecified,,,,50,IC50,>,50000,nM
11,318388050,122189072,Unspecified,,,,50,IC50,>,50000,nM
12,318388051,122189073,Unspecified,,,,50,IC50,>,50000,nM
13,318388052,122189074,Active,,,,37.23,IC50,=,37230,nM
14,318388053,122189075,Unspecified,,,,50,IC50,>,50000,nM
15,318388054,122189076,Active,,,,29.65,IC50,=,29650,nM
16,318388055,122189077,Unspecified,,,,50,IC50,>,50000,nM
17,318388056,122189078,Unspecified,,,,50,IC50,>,50000,nM
18,318388057,122189079,Unspecified,,,,50,IC50,>,50000,nM
19,318388058,122189080,Unspecified,,,,50,IC50,>,50000,nM
20,318388059,122189081,Active,,,,21.79,IC50,=,21790,nM
21,318388060,122189082,Unspecified,,,,50,IC50,>,50000,nM
22,318388061,122189083,Unspecified,,,,50,IC50,>,50000,nM
23,318388062,122189084,Unspecified,,,,50,IC50,>,50000,nM
24,318388063,122189085,Unspecified,,,,50,IC50,>,50000,nM
25,318388064,122189086,Active,,,,44.62,IC50,=,44620,nM
26,318388065,122189087,Unspecified,,,,50,IC50,>,50000,nM
27,318388066,122189088,Unspecified,,,,50,IC50,>,50000,nM
28,318388067,122189089,Unspecified,,,,50,IC50,>,50000,nM
29,318388068,122189090,Unspecified,,,,50,IC50,>,50000,nM
30,318388069,122189091,Unspecified,,,,50,IC50,>,50000,nM
31,318388070,122189092,Unspecified,,,,50,IC50,>,50000,nM
32,318388071,122189093,Active,,,,41.77,IC50,=,41770,nM
33,318388072,122189094,Unspecified,,,,50,IC50,>,50000,nM
34,318388073,122189095,Unspecified,,,,50,IC50,>,50000,nM
35,318388074,122189096,Unspecified,,,,50,IC50,>,50000,nM
36,318388075,122189097,Unspecified,,,,50,IC50,>,50000,nM
37,318388076,122189098,Unspecified,,,,50,IC50,>,50000,nM
38,318388077,122189099,Unspecified,,,,50,IC50,>,50000,nM
39,318388078,122189100,Unspecified,,,,50,IC50,>,50000,nM
40,318388079,122189101,Unspecified,,,,50,IC50,>,50000,nM
41,318388080,122189102,Unspecified,,,,50,IC50,>,50000,nM
42,318388081,122189103,Unspecified,,,,50,IC50,>,50000,nM
43,318388082,122189104,Unspecified,,,,50,IC50,>,50000,nM
44,318388083,122189105,Active,,,,21.35,IC50,=,21350,nM
45,318388084,122189106,Unspecified,,,,50,IC50,>,50000,nM
46,318388085,122189107,Unspecified,,,,50,IC50,>,50000,nM
